playerID,roundID,state,next_state,Fac1,Fac2,Fac3,Fac4,Fac5,Fac6,AU1,AU10,AU12,AU14,AU15,AU17,AU18,AU2,AU20,AU23,AU24,AU25,AU26,AU28,AU4,AU43,AU5,AU6,AU7,AU9
1369,5474,DC,CC,0.728185957,0,0.770183158,0.062470656,1.674223087,0.021365308,0,0.061820914,0.020869892,0.177939262,0,0,0.295191024,0,0.711352134,0.000351392,0,0.766201423,0.803420313,0.010447068,1.461932343,0.237107702,0.380732667,0.693968751,2.046474266,1.691707666
1369,5475,CC,DC,0.796346203,0,0.904594742,0.043468593,1.504007511,0.035900741,0,0.103879459,0.128210315,0.122606496,0,0,0.231567838,0,0.800082972,0.001476358,0,0.934648693,0.918598617,0.005123563,1.139761505,0.190825316,0.278068972,0.770179175,2.014785587,1.658909989
1369,5476,DC,CC,0.524164981,0,0.757994971,0.031416219,1.055564097,0.012572588,0,0.036379015,0.150537103,0.032347538,0,0,0.261706361,0,0.535926809,0.058444823,0,0.796905556,0.817619962,0.016076889,0.842567351,0.149572375,0.032544464,0.384736807,1.458492433,1.043651936
1369,5477,CC,CC,0.34675771,0,0.715815412,0.032951086,1.157718594,0,0,0,5.88E-06,0.020226829,0,0,0.323117773,0,0.347915114,0.075272425,0,0.66511686,0.953772413,0.08255246,1.195282039,0.121231997,0.133904564,0.164726142,1.342648008,0.908824449
1371,5479,CD,CC,0.488363176,0.000745249,0.000724474,0.840529386,0.090286463,1.30867631,0.001073713,1.614093792,0.508252982,0.670800306,0.581427769,1.82694662,0.262261561,0.00037627,0.000222392,0.135675168,0.951528999,0,0.001841908,0.063884323,0.008429226,1.172499258,0.015460156,0.67127912,0.002820047,0.324022969
1371,5480,CC,DC,0.814560043,0.000140374,0.015528436,0.916479025,0.117961138,1.357074822,0,1.695586457,0.897392137,0.580868374,0.49271645,2.001444659,0.203992927,0.00029816,0.010132382,0.293075743,0.819368001,0.025238788,0.006372849,0.033514383,0.000559597,1.014258253,0,1.053680621,0.049738445,0.396847742
1371,5481,DC,CC,0.489266024,0.025486592,0.009159694,1.084641969,0.110881393,1.6422724,0.003278782,1.900337684,0.495931022,0.855774901,1.049790181,2.053952861,0.366100896,0.050449849,0.004705034,0.455396576,1.14123459,0.014094375,0.005328502,0.08403889,0.001767372,1.219853319,0,0.684264538,0.003179385,0.413689315
1371,5482,CC,CC,0.445966809,0.192324008,0,1.01522371,0.145961291,1.66892744,0.100439892,2.131517402,0.443210025,0.844689643,0.884906136,2.072804391,0.39945502,0.295627148,0,0.2478859,1.122965248,0,0,0.056521998,0,1.328179806,0,0.630821704,0.004626349,0.548329178
1371,5483,CC,CC,0.537153085,0.008832288,0,0.991062986,0.169532303,1.746161755,0,2.246465921,0.539741894,0.78087185,0.949084348,2.121906285,0.212845673,0.018760169,0,0.198935848,0.981922094,0,0,0.006518338,0,1.283585023,0,0.756055151,0.002288042,0.639915307
1371,5484,CC,CC,0.639216853,0.000289464,0,0.988148813,0.151039929,1.635250627,0,2.113487285,0.683302997,0.79970872,0.776560716,2.110541028,0.109047123,0.000614834,0,0.181363148,0.941035744,0,0,0.008162382,0,1.257956582,0,0.863298203,0.001838041,0.570311448
1371,5485,CC,CC,0.717617499,0.000289464,0,0.99569212,0.119001751,1.506586,0,1.961813114,0.805881056,0.854751703,0.57031114,2.101679024,0.07229755,0.000614834,0,0.155074243,0.972655194,0,0,0.011366307,0,1.199503147,0,0.935078195,0.000542834,0.450229804
1371,5486,CC,CC,0.594830688,0.00718633,0.007596933,0.948998991,0.121014248,1.393092482,0.003075355,1.760605472,0.664107495,0.813582816,0.53467469,1.996643692,0.125091011,0.0118079,0.014143638,0.154674815,0.980049117,0,0.013650141,0.187537259,0,1.203662808,0,0.778559225,0.000477886,0.457916841
1371,5487,CC,CC,0.488172959,0,0,1.205983252,0.070907187,1.434298101,0,1.557619731,0.528427352,1.066997429,0.646966414,2.236322827,0.240592643,0,0,0.430780559,1.314234638,0,0,0.239300709,0,1.121897933,0,0.654055336,0,0.26858783
1373,5489,CD,DC,3.19E-05,1.377301342,1.148727216,0.261750825,1.252376325,0.812753253,1.921707558,0.991180542,0,0.038163188,0.640864304,0.811959608,1.19606942,0.765772882,0.377309384,0,0.027874149,0.929645327,1.784019593,0.589890192,2.032347052,2.402394478,0.041754246,7.37E-05,0,1.080236225
1373,5490,DC,CC,0.000170284,1.310249334,1.289840944,0.277696562,1.220343441,1.017245815,1.812504309,1.069827382,0,0.052348826,1.107779653,0.847837637,1.128442058,0.746077535,0.60849198,0,0.040184646,1.015542392,1.948778527,0.648208324,1.932475257,2.17916714,0.275971527,0.000393721,0,1.138933584
1373,5491,CC,DC,9.73E-05,1.424346451,1.201849688,0.350645387,1.143546631,1.053874742,1.948489179,0.982217854,0,0.202395722,1.239750716,0.914435848,1.098618663,0.835600736,0.752583734,0,0.229510249,0.895771448,1.787912887,0.836890969,1.803328391,2.37315054,0.283036706,4.24E-05,0.000384714,1.080464632
1373,5492,DC,CC,0.001049245,1.484535678,1.044881609,0.510336025,1.031391718,1.167478885,1.967328359,0.810815595,0,0.521850108,1.593950409,1.070545104,1.137652226,0.942273245,0.820478798,0,0.595141495,0.687977219,1.584556445,1.149710511,1.636020158,2.507956277,0.432289607,0.002272377,0.000323792,0.957293831
1373,5493,CC,CC,0.000399611,1.497590809,1.043890765,0.440225555,1.051928594,1.087554324,1.9701042,0.772025092,0,0.384863028,1.467800959,0.998265937,1.156943337,0.966883339,0.79754235,0,0.457627486,0.71401005,1.561396566,1.042754521,1.676127036,2.528821308,0.391608956,6.27E-05,0.001815374,0.961317885
1373,5494,CC,CC,0,0.967293796,0.235155302,0.637014986,0.930312764,0.943714356,1.523139692,1.223240749,0,0.639425075,0.334762639,1.349985093,1.014190607,0.342821974,0.188692049,0,0.640382243,0.011561017,0.528002593,0.805618004,1.506590115,2.309501698,0,0,0,0.808055032
1373,5495,CC,CC,0.046970359,1.015331674,0.547447836,0.87778219,1.036620868,1.481131947,1.54002465,1.393423622,0,0.944923664,1.377391057,1.708049344,1.131313182,0.425880696,0.484639725,0.070397682,1.011633227,0.208757759,0.987459206,0.837065301,1.54054032,2.087378012,0.358592649,0.100609518,0.016845722,1.132952754
1373,5496,CC,CC,0.082129783,0.210224541,0.017840256,0.823335737,0.924753088,1.108329334,0.368091284,1.611265521,0.026903303,0.739845194,0.008563711,1.844047013,1.071170329,0.032853532,0,0,1.194038289,0.001434035,0.046248594,0.689500908,1.237705018,1.70948374,0,0.121198093,0.093858061,1.179301363
1373,5497,CC,CC,1.16E-05,0.319139527,0.012334426,0.62717155,0.520927618,0.866901134,0.475139163,1.12814395,0,0.443459134,0.051388335,1.542280056,1.004554478,0.143889965,0.000804247,0,0.764993905,0,0.032789211,0.798419363,0.758300475,1.664346118,0.001165685,2.69E-05,0,0.606259174
1375,5499,CD,DC,0.209234674,0.024517486,0.332477915,0.426568102,0.069169393,0.422121629,0.008749016,0.396235862,0.254505399,0.328320595,0.177695071,0.745672981,0.461947566,0.042243801,0.670376162,0.242791621,0.517358441,0.169646498,0.36751708,1.128861778,0.00501169,1.23596312,0.054408617,0.255166072,0,0.252970945
1375,5500,DC,CC,0.089535338,0.056145024,0.020545892,0.440719958,0.037383654,0.594679193,0.024394426,0.657681836,0.074186177,0.226237252,0.065713964,1.156459436,0.966953682,0.09183928,0.108723176,0.02236753,0.990299525,0.000141904,0.002949761,0.255027408,0,1.632600027,0,0.140379209,0,0.141604749
1375,5501,CC,DC,0,0.00380621,0,0.404677729,0.463007111,0.333942917,0.003894101,0,0,0.174630072,0,1.122874637,0.279990381,0.003708243,0,0,0,0,0,0,0.972908407,0.136809617,0,0,0,0
1375,5502,DC,CC,0.006272448,0.03912534,0.626313806,0.292631089,0.108441459,0.185268736,0.013382455,0.070650957,0.003990254,0.289044151,0.000767343,0.539939142,0.761653496,0.068064321,0.869422602,0.076200917,0.368822135,0.27005442,0.940896391,1.295300924,0.201572269,1.438537584,0.020893504,0.001908255,0.01899081,0.02870267
1375,5503,CC,DC,0.122347568,0.034191004,0.17706457,0.297128352,0.033406894,0.314023639,0.020199767,0.143751085,0.158113925,0.096059439,0.045276548,0.834512658,0.703035912,0.049922062,0.254051914,0.023840811,0.364913275,0.095147251,0.239294998,0.488081434,0.007681875,1.426532142,0,0.140856203,0,0.112693522
1375,5504,DC,DC,0.010275989,0.018126527,0.025169032,0.302282555,0.191764078,0.276823247,0,0.080814916,0.01441011,0.134076966,0.001921174,0.834592958,0.524325805,0.038501545,0.141161143,0,0.302335052,0,0,0.188986811,0.398005678,0.97314545,0,0.010815401,0,0.008913547
1375,5505,DC,CC,0,0.068716101,0.034560317,0.341716928,0.020644461,0.405249632,0.031294656,0.172131335,0,0.06169395,0.096823284,1.046418334,0.861642399,0.110786106,0.193832398,0,0.709314939,0,0,0.264943441,0.04192296,1.410163315,0,0,0,0.002626229
1375,5506,CC,DC,0.065103948,0.043652629,0.022232456,0.408439043,0.082219695,0.430916816,0.019817085,0.213174431,0.074417784,0.210985607,0.099324513,1.082026946,0.756502449,0.070449042,0.049286757,0.010237613,0.555856814,0,0.036160913,0.14646901,0.149535248,1.193018954,3.35E-06,0.083682402,0,0.041878298
1375,5507,DC,CC,0.069846588,0.179989883,0.012548009,0.455574883,0.063195683,0.450962294,0.117195135,0.275273505,0.069837536,0.351114535,0.124233394,1.047373478,0.794538673,0.250598847,0.023047082,0.035369041,0.730717897,0,0.022696919,0.244528342,0.108130124,1.522584271,0.06880509,0.098762326,0,0.044456654
1377,5509,CD,CC,1.74304118,0.937467614,1.589967605,0.016004997,0.762034191,0.34205022,1.257515441,0.944704723,1.913331942,0,0,0.052321009,0,0.577986818,1.459058795,0,0,2.00264816,1.153916835,0,0.612242356,0.642821364,0.010245585,1.960659777,0.739407248,1.054909508
1377,5510,CC,CC,1.651869932,1.357095321,1.009409375,0.008694216,0.44988507,0.157888957,1.804917078,0.434150931,1.957890267,0.001779575,0,0.026383305,0,0.854107254,1.00469718,0,0,1.236515632,0.737189716,0,0.448844121,1.014134972,0,1.847151355,0.449983444,0.452005514
1377,5511,CC,CC,1.503447024,1.435066845,0.907627778,0.019706328,0.34822821,0.177366929,1.864941893,0.45953245,1.872263375,0.001779575,0,0.062382363,0,0.952264421,0.963219084,0,0,1.072280433,0.682017418,0,0.414216396,0.895130307,0,1.681860937,0.237172745,0.338869055
1377,5512,CC,CC,1.429016875,1.735707716,1.032884464,0.00397386,0.525339795,0.146416041,2.122604222,0.418823285,1.731801476,0.006436631,0,0.005617734,0,1.301269801,1.297359039,0,0,1.272767192,0.616123358,0,0.654670788,0.694066254,0.029256527,1.574092133,0.367529989,0.44795804
1377,5513,CC,CC,1.579236894,1.241653947,0.96019794,0.003841179,0.531875387,0.172624174,1.669696874,0.488685558,1.863344106,0,0,0.012556976,0,0.760869438,0.982152244,0,0,1.242026767,0.608974058,0,0.59830136,0.773120166,0,1.796886942,0.380965432,0.561101721
1377,5514,CC,CC,1.599892099,1.084009917,0.966810894,0.008583014,0.651219557,0.214344562,1.426477791,0.59606494,1.878583261,0,0,0.028058234,0,0.699363886,1.153767602,0,0,1.237725927,0.549663821,0,0.610326551,1.001110441,0.000451737,1.74987106,0.551867781,0.823237556
1377,5515,CC,CC,1.466005052,1.736771547,0.955720907,0.000247201,0.572567182,0.142446358,2.260125198,0.411475769,1.825856127,0,0,0.00080811,0,1.148978983,1.179929108,0,0,1.197903292,0.555467041,0,0.778670222,1.125676678,0.006029641,1.602254076,0.310356037,0.459607914
1377,5516,CC,DC,1.430558221,1.779388166,0.925014436,0.002129659,0.564541969,0.126313567,2.344784315,0.359499664,1.822063559,0,0,0.006961946,0,1.144355958,1.166568753,0,0,1.149568264,0.537760683,0,0.837054261,1.142470234,0,1.56373409,0.225982136,0.407026854
1379,5518,CD,DC,0.644910275,0.000614884,0.679913565,0.058666033,0.633840368,0.419116649,0.001162132,0.765682598,0.572417362,0.064793187,0.350636029,0.098704588,0.344095198,0,1.346253209,0.016789195,0.332200652,0.546037517,0.52250926,0.760305583,0.703186753,0.105518701,0.490170581,0.661460364,0.664934318,0.478702132
1379,5519,DC,CC,0.981388701,0.019751668,0.965909114,0.072515853,0.742685571,0.426491077,0.03401591,1.108717582,0.796396506,0.072293643,0.060963096,0.072496812,0.005013251,0.003725254,1.233257108,0.072780517,0.082566493,1.008397067,0.786558285,0.923185113,0.577012937,0.222647708,0.549187221,1.054067168,1.053141364,0.736263915
1379,5520,CC,DC,0.836649318,0.052906759,1.420092673,0.052933564,0.833169374,0.546138821,0.095497883,1.218106026,0.473756195,0.060759543,0.327288816,0.028083388,0.004366521,0.005052738,1.346095166,0.067091712,0.057644695,1.483547099,1.379194244,0.727773689,0.71424057,0.397248637,0.713321652,0.880732726,1.323967508,0.565011861
1379,5521,DC,DC,0.682879114,0.002715684,1.348420857,0.111030005,0.783340951,0.530311573,0.005132648,1.165831976,0.281695912,0.171910259,0.356806002,0.000188231,0.115414242,0,1.540782822,0.147657366,0.178057149,1.297407035,1.31825066,0.888097625,0.679344154,0.365919159,0.616563689,0.712947142,1.291864586,0.470778268
1379,5522,DC,CC,0.483797129,0.04937486,0.98292107,0.188469875,0.843841536,0.437522924,0.093259501,1.097388832,0.076528191,0.307717206,0.163253975,0,0.219880315,6.64E-05,1.536850841,0.234708283,0.285722834,0.886509481,0.834181283,0.976829986,0.889216351,0.222940395,1.053417782,0.437203554,1.291303069,0.322173512
1379,5523,CC,CC,0.710854236,0.014179078,0.756248609,0.124844251,0.849790407,0.401410765,0.026798484,1.088125842,0.405069578,0.253827584,0.060943396,0.012117606,0.15038221,0,1.373760458,0.093702824,0.14992239,0.742980464,0.476370377,0.852177183,0.764216712,0.23591472,0.873684344,0.722040958,1.175448299,0.684093414
1379,5524,CC,DC,0.905578064,0.004959189,0.966258413,0.16692642,0.864501597,0.404096869,0.009372877,1.086217016,0.635419455,0.230531178,0.071572156,0.01061253,0.092090104,0,1.356924763,0.241274513,0.200383393,0.990071351,0.750362113,0.971816056,0.732855612,0.252448524,0.6872018,0.942727089,1.223139082,0.74940062
1379,5525,DC,CC,0.588064409,0.030731143,1.052854086,0.137330813,0.932111377,0.603152141,0.056767633,1.376657713,0.166131591,0.163427952,0.320421899,0.04378164,0.101487114,0.001477036,1.603646286,0.194042069,0.145417071,1.013861192,0.836173183,1.030713772,0.905555805,0.401407302,0.964065753,0.602123147,1.282183355,0.636052709
1379,5526,CC,CC,0.598841339,0.1325286,1.425539551,0.038682616,0.780950369,0.559440292,0.212036428,1.420854566,0.214657241,0.07704935,0.183869303,0.009314054,0.063247452,0.043203326,1.564346871,0.02571407,0.045488667,1.537434192,1.223987639,0.556280556,0.785019518,0.282448224,0.955738537,0.592981843,1.262097242,0.300532223
1381,5528,CD,CC,0.023765348,0.290937382,0.271713754,0.390042112,0.331522581,0.46383618,0.464116626,0.691106182,0.051211027,0.530019261,0.296376405,0.400851193,0.915953395,0.096374841,0.830871527,0.237785165,0.852093686,0.154345984,0.145628127,0.764826728,0.408620091,1.422598346,0.87230413,0.008947663,0,0.519167725
1381,5529,CC,DC,0.00502124,0.101905462,0.151065276,0.276784466,0.103404736,0.267499349,0.165803386,0.37928833,0.009181669,0.544658053,0.239020105,0.171859537,1.024676659,0.030116589,0.554245681,0.097102595,0.920721173,0.036613772,0.096219463,0.644206839,0.0426282,1.319893087,0.513058574,0.003362222,0,0.314840817
1381,5530,DC,CC,0.027638564,0.07539584,0.180043618,0.401276909,0.155065178,0.386799766,0.132584705,0.49395457,0.053982378,0.620304371,0.285029363,0.384539633,0.894083019,0.011141191,0.536675862,0.192932432,1.045642702,0.080472463,0.129526084,0.955417559,0.047193024,1.393685935,0.438301465,0.015343226,0.000148463,0.502149366
1381,5531,CC,CC,0.034721652,0.036084489,0.342528755,0.297358734,0.147408258,0.3020751,0.064704719,0.479065821,0.056543451,0.471194168,0.169111164,0.256066502,0.733150301,0.00392783,0.713663209,0.156931184,0.827053111,0.237564282,0.291625041,0.928131218,0.041859243,1.239060044,0.439129541,0.028858781,0.001330887,0.481596768
1381,5532,CC,DC,0.12661319,0.032687402,0.305817317,0.366251875,0.206077454,0.644713773,0.061628069,0.872326161,0.133161387,0.365900484,0.514989241,0.536106897,0.571448001,0.000169905,0.919454634,0.215498387,0.782251047,0.169985009,0.175952927,0.905289464,0.061106972,1.220519777,0.472772649,0.172790893,0.000720907,0.66973213
1381,5533,DC,CC,0.320537682,0.005236696,0.350600302,0.096521997,0.208650738,0.335496589,0.009897365,0.663315337,0.406982986,0.145730846,0.173886334,0.14860382,0.237366544,0,0.74412956,0,0.478157601,0.301213044,0.221722363,0.751903764,0.05217147,1.217817651,0.181582378,0.368810951,0.014201048,0.682316225
1381,5534,CC,CC,0.128062201,0.002485654,0.088092949,0.147023417,0.130407081,0.324054146,0.004697891,0.476508175,0.204835336,0.25914928,0.303049973,0.172207081,0.563835944,0,0.488922476,0.010300825,0.736836855,0.001013077,0.001243651,0.784428917,9.76E-05,1.362385756,0.210557045,0.112100978,0,0.49379035
